research_id,index_ai_intro_date,index_ai_intro_month,membership_tenure_days_at_index,ai_intro_count_total,ai_intro_count_first_30d,ai_intro_count_first_60d,ai_intro_count_first_90d,unique_members_introduced_count,matching_cycles_participated,first_vs_recurring_intro,average_group_size,repeat_match_count,repeat_match_rate,average_pair_score,median_pair_score,minimum_pair_score,maximum_pair_score,average_ai_correlation_score,matching_source_category,matching_algorithm_version,matching_pool_size,network_density_category,intro_delivered_count,successful_delivery_rate,retained_30d,retained_60d,retained_90d,retained_120d,retained_180d,days_from_index_to_service_end,valid_access_at_analysis_date,number_of_previous_introductions
R001102,2026-09-01,2026-09,446,1,1,1,1,2,1,1,3,0,0,0.680378,0.680378,0.61419,0.746565,0,ai_unified_email_engine,14,25,medium_density,1,1,,,,,,,1,3
R001103,2026-09-01,2026-09,298,1,1,1,1,2,1,1,3,1,0.0909,0.575624,0.575624,0.503358,0.647889,0,ai_unified_email_engine,14,12,low_density,1,1,,,,,,,1,5
R001104,2026-09-01,2026-09,235,1,1,1,1,2,1,1,3,0,0,0.766731,0.766731,0.744698,0.788764,0.514353,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,3
R001105,2026-09-01,2026-09,130,1,1,1,1,2,1,0,3,0,0,0.727237,0.727237,0.695436,0.759037,0.567391,ai_unified_email_engine,14,72,high_density,1,1,,,,,,,1,0
R001106,2026-09-01,2026-09,260,1,1,1,1,2,1,1,3,0,0,0.6868,0.6868,0.640023,0.733576,0.55207,ai_unified_email_engine,14,17,low_density,1,1,,,,,,13,0,4
R001107,2026-09-01,2026-09,397,1,1,1,1,2,1,1,3,0,0,0.473499,0.473499,0.452321,0.494676,0.572978,ai_unified_email_engine,14,30,medium_density,2,1,,,,,,,1,9
R001108,2026-09-01,2026-09,269,1,1,1,1,2,1,1,3,1,0.0909,0.513753,0.513753,0.435501,0.592004,0.572988,ai_unified_email_engine,14,33,medium_density,1,1,,,,,,0,0,5
R001109,2026-09-01,2026-09,316,1,1,1,1,2,1,1,3,0,0,0.589819,0.589819,0.54105,0.638587,0,ai_unified_email_engine,14,39,high_density,1,1,,,,,,,1,2
R001110,2026-09-01,2026-09,228,1,1,1,1,2,1,1,3,0,0,0.809497,0.809497,0.796754,0.822239,0.532943,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,,1,3
R001111,2026-09-01,2026-09,260,1,1,1,1,2,1,1,3,1,0.1111,0.771419,0.771419,0.718071,0.824766,0.635896,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,4
R001112,2026-09-01,2026-09,219,1,1,1,1,3,1,1,4,0,0,0.554421,0.561561,0.484693,0.61701,0.567497,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,,1,3
R001113,2026-09-01,2026-09,64,1,1,1,1,2,1,0,3,0,0,0.807649,0.807649,0.788106,0.827192,0.502567,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,0
R001114,2026-09-01,2026-09,330,1,1,1,1,2,1,1,3,0,0,0.545236,0.545236,0.52229,0.568182,0.138408,ai_unified_email_engine,14,38,high_density,1,1,,,,,,,1,6
R001115,2026-09-01,2026-09,226,1,1,1,1,1,1,1,2,0,0,0.499174,0.499174,0.499174,0.499174,0.523637,ai_unified_email_engine,14,26,medium_density,1,1,,,,,,,1,3
R001116,2026-09-01,2026-09,256,1,1,1,1,2,1,1,3,0,0,0.716064,0.716064,0.61281,0.819317,0.602931,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,4
R001117,2026-09-01,2026-09,376,1,1,1,1,2,1,1,3,0,0,0.767184,0.767184,0.755416,0.778951,0.57278,ai_unified_email_engine,14,90,high_density,1,1,,,,,,0,0,4
R001118,2026-09-01,2026-09,92,1,1,1,1,2,1,0,3,0,0,0.812503,0.812503,0.811712,0.813294,0.572339,ai_unified_email_engine,14,27,medium_density,1,1,,,,,,,1,0
R001119,2026-09-01,2026-09,322,1,1,1,1,2,1,1,3,0,0,0.566877,0.566877,0.516331,0.617422,0.355521,ai_unified_email_engine,14,38,high_density,1,1,,,,,,,1,6
R001120,2026-09-01,2026-09,272,1,1,1,1,2,1,1,3,0,0,0.55099,0.55099,0.549968,0.552011,0.139979,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,5
R001121,2026-09-01,2026-09,322,1,1,1,1,2,1,1,3,0,0,0.699334,0.699334,0.697729,0.700939,0.559059,ai_unified_email_engine,14,27,medium_density,1,1,,,,,,,1,6
R001122,2026-09-01,2026-09,265,1,1,1,1,2,1,1,3,0,0,0.601957,0.601957,0.600474,0.60344,0,ai_unified_email_engine,14,26,medium_density,1,1,,,,,,,1,4
R001123,2026-09-01,2026-09,286,1,1,1,1,2,1,1,3,0,0,0.798257,0.798257,0.777023,0.81949,0.546224,ai_unified_email_engine,14,13,low_density,1,1,,,,,,,1,4
R001124,2026-09-01,2026-09,198,1,1,1,1,2,1,1,3,0,0,0.736157,0.736157,0.659311,0.813003,0.583122,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,2
R001125,2026-09-01,2026-09,385,1,1,1,1,2,1,1,3,0,0,0.653905,0.653905,0.597975,0.709835,0.557746,ai_unified_email_engine,14,33,medium_density,1,1,,,,,,,1,8
R001126,2026-09-01,2026-09,342,1,1,1,1,2,1,1,3,0,0,0.592984,0.592984,0.556949,0.629019,0.193833,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,7
R001127,2026-09-01,2026-09,271,1,1,1,1,2,1,1,3,0,0,0.68329,0.68329,0.615087,0.751492,0.527289,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,2,0,5
R001128,2026-09-01,2026-09,80,1,1,1,1,2,1,0,3,0,0,0.67245,0.67245,0.571279,0.773621,0.582397,ai_unified_email_engine,14,22,low_density,1,1,,,,,,11,0,0
R001129,2026-09-01,2026-09,135,1,1,1,1,2,1,0,3,0,0,0.804756,0.804756,0.767203,0.842308,0.514555,ai_unified_email_engine,14,34,medium_density,1,1,,,,,,,1,0
R001130,2026-09-01,2026-09,32,1,1,1,1,2,1,0,3,0,0,0.629293,0.629293,0.49046,0.768126,0.53892,ai_unified_email_engine,14,69,high_density,1,1,,,,,,,1,0
R001131,2026-09-01,2026-09,57,1,1,1,1,2,1,0,3,0,0,0.693377,0.693377,0.669407,0.717347,0.606459,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,,1,0
R001132,2026-09-01,2026-09,77,1,1,1,1,2,1,0,3,0,0,0.58539,0.58539,0.556013,0.614766,0.533112,ai_unified_email_engine,14,39,high_density,1,1,,,,,,,1,0
R001133,2026-09-01,2026-09,202,1,1,1,1,2,1,1,3,0,0,0.584218,0.584218,0.566298,0.602138,0.39867,ai_unified_email_engine,14,15,low_density,1,1,,,,,,,1,2
R001134,2026-09-01,2026-09,324,1,1,1,1,2,1,1,3,1,0.0769,0.701504,0.701504,0.595042,0.807965,0.58258,ai_unified_email_engine,14,13,low_density,1,1,,,,,,,1,6
R001135,2026-09-01,2026-09,262,1,1,1,1,2,1,1,3,0,0,0.567203,0.567203,0.539773,0.594633,0,ai_unified_email_engine,14,19,low_density,1,1,,,,,,,1,3
R001136,2026-09-01,2026-09,379,1,1,1,1,2,1,1,3,0,0,0.858043,0.858043,0.836818,0.879267,0.517742,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,8
R001137,2026-09-01,2026-09,292,1,1,1,1,2,1,1,3,0,0,0.791192,0.791192,0.739355,0.843029,0.279102,ai_unified_email_engine,14,54,high_density,1,1,,,,,,,1,5
R001138,2026-09-01,2026-09,241,1,1,1,1,2,1,1,3,0,0,0.761093,0.761093,0.710153,0.812032,0.495615,ai_unified_email_engine,14,30,medium_density,1,1,,,,,,,1,4
R001139,2026-09-01,2026-09,170,1,1,1,1,2,1,1,3,0,0,0.842775,0.842775,0.840567,0.844984,0.555227,ai_unified_email_engine,14,48,high_density,1,1,,,,,,,1,1
R001140,2026-09-01,2026-09,211,1,1,1,1,2,1,1,3,1,0.1667,0.544431,0.544431,0.518782,0.57008,0.277041,ai_unified_email_engine,14,54,high_density,1,1,,,,,,,1,3
R001141,2026-09-01,2026-09,305,1,1,1,1,2,1,1,3,0,0,0.726963,0.726963,0.712394,0.741531,0.537974,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,6
R001142,2026-09-01,2026-09,306,1,1,1,1,2,1,1,3,1,0.0769,0.729124,0.729124,0.709997,0.748251,0.552676,ai_unified_email_engine,14,45,high_density,1,1,,,,,,,1,6
R001143,2026-09-01,2026-09,123,1,1,1,1,2,1,0,3,0,0,0.723279,0.723279,0.710153,0.736405,0.504451,ai_unified_email_engine,14,30,medium_density,1,1,,,,,,,1,0
R001144,2026-09-01,2026-09,209,1,1,1,1,2,1,1,3,1,0.1429,0.810414,0.810414,0.793014,0.827814,0.521164,ai_unified_email_engine,14,54,high_density,1,1,,,,,,,1,3
R001145,2026-09-01,2026-09,320,1,1,1,1,2,1,1,3,0,0,0.643396,0.643396,0.601667,0.685124,0,ai_unified_email_engine,14,24,medium_density,1,1,,,,,,,1,3
R001146,2026-09-01,2026-09,182,1,1,1,1,2,1,1,3,0,0,0.583523,0.583523,0.57996,0.587085,0.638621,ai_unified_email_engine,14,45,high_density,1,1,,,,,,,1,2
R001147,2026-09-01,2026-09,226,1,1,1,1,2,1,1,3,0,0,0.420069,0.420069,0.4118,0.428337,0,ai_unified_email_engine,14,22,low_density,1,1,,,,,,,1,3
R001148,2026-09-01,2026-09,240,1,1,1,1,1,1,1,2,0,0,0.474727,0.474727,0.474727,0.474727,0.431594,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,4
R001149,2026-09-01,2026-09,108,1,1,1,1,2,1,0,3,0,0,0.421957,0.421957,0.390203,0.45371,0.585153,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,0
R001150,2026-09-01,2026-09,149,1,1,1,1,2,1,0,3,0,0,0.65428,0.65428,0.579687,0.728873,0.573624,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,0
R001151,2026-09-01,2026-09,251,1,1,1,1,1,1,1,2,0,0,0.511947,0.511947,0.511947,0.511947,0.187344,ai_unified_email_engine,14,11,low_density,1,1,,,,,,,1,4
R001152,2026-09-01,2026-09,323,1,1,1,1,2,1,1,3,0,0,0.795455,0.795455,0.795455,0.795455,0,ai_unified_email_engine,14,48,high_density,1,1,,,,,,,1,6
R001153,2026-09-01,2026-09,220,1,1,1,1,2,1,1,3,0,0,0.688605,0.688605,0.643376,0.733834,0.571115,ai_unified_email_engine,14,27,medium_density,1,1,,,,,,,1,3
R001154,2026-09-01,2026-09,240,1,1,1,1,2,1,1,3,0,0,0.696046,0.696046,0.656813,0.735278,0,ai_unified_email_engine,14,42,high_density,1,1,,,,,,,1,4
R001155,2026-09-01,2026-09,320,1,1,1,1,2,1,1,3,0,0,0.346816,0.346816,0.309529,0.384103,0,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,,1,3
R001156,2026-09-01,2026-09,352,1,1,1,1,2,1,1,3,2,0.125,0.837266,0.837266,0.831004,0.843528,0.565511,ai_unified_email_engine,14,72,high_density,1,1,,,,,,13,0,8
R001157,2026-09-01,2026-09,205,1,1,1,1,2,1,1,3,0,0,0.457495,0.457495,0.309863,0.605126,0.288773,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,2
R001158,2026-09-01,2026-09,248,1,1,1,1,2,1,1,3,0,0,0.642574,0.642574,0.548681,0.736467,0.266371,ai_unified_email_engine,14,30,medium_density,1,1,,,,,,,1,4
R001159,2026-09-01,2026-09,203,1,1,1,1,2,1,1,3,0,0,0.717467,0.717467,0.619929,0.815004,0.624858,ai_unified_email_engine,14,15,low_density,1,1,,,,,,,1,2
R001160,2026-09-01,2026-09,385,1,1,1,1,2,1,1,3,0,0,0.764925,0.764925,0.75812,0.771731,0.696323,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,8
R001161,2026-09-01,2026-09,176,1,1,1,1,2,1,1,3,0,0,0.73088,0.73088,0.615558,0.846201,0.575656,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,,1,1
R001162,2026-09-01,2026-09,390,1,1,1,1,2,1,1,3,0,0,0.759015,0.759015,0.72055,0.79748,0.602887,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,,1,8
R001163,2026-09-01,2026-09,368,1,1,1,1,2,1,1,3,1,0.0588,0.777987,0.777987,0.746562,0.809412,0.581265,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,8
R001164,2026-09-01,2026-09,271,1,1,1,1,2,1,1,3,0,0,0.719568,0.719568,0.654668,0.784467,0.573509,ai_unified_email_engine,14,34,medium_density,1,1,,,,,,5,0,5
R001165,2026-09-01,2026-09,320,1,1,1,1,2,1,1,3,0,0,0.692104,0.692104,0.690681,0.693526,0.619134,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,6
R001166,2026-09-01,2026-09,209,1,1,1,1,2,1,1,3,0,0,0.697285,0.697285,0.684734,0.709835,0.571753,ai_unified_email_engine,14,33,medium_density,1,1,,,,,,,1,2
R001167,2026-09-01,2026-09,57,1,1,1,1,2,1,0,3,0,0,0.589202,0.589202,0.573391,0.605013,0.514064,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,0
R001168,2026-09-01,2026-09,266,1,1,1,1,1,1,1,2,0,0,0.533781,0.533781,0.533781,0.533781,0.576622,ai_unified_email_engine,14,11,low_density,1,1,,,,,,,1,4
R001169,2026-09-01,2026-09,267,1,1,1,1,2,1,1,3,0,0,0.700248,0.700248,0.613838,0.786657,0.551202,ai_unified_email_engine,14,30,medium_density,1,1,,,,,,,1,4
R001170,2026-09-01,2026-09,186,1,1,1,1,3,1,1,4,1,0.1667,0.490563,0.503476,0.286339,0.681873,0.267017,ai_unified_email_engine,14,13,low_density,1,1,,,,,,,1,2
R001171,2026-09-01,2026-09,272,1,1,1,1,2,1,1,3,0,0,0.667901,0.667901,0.568182,0.767619,0.072766,ai_unified_email_engine,14,11,low_density,1,1,,,,,,,1,5
R001172,2026-09-01,2026-09,39,1,1,1,1,2,1,0,3,0,0,0.5841,0.5841,0.554757,0.613442,0.314684,ai_unified_email_engine,14,27,medium_density,1,1,,,,,,,1,0
R001173,2026-09-01,2026-09,181,1,1,1,1,2,1,1,3,0,0,0.645549,0.645549,0.552992,0.738105,0.660073,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,0,0,1
R001174,2026-09-01,2026-09,106,1,1,1,1,2,1,0,3,0,0,0.839799,0.839799,0.835594,0.844004,0.520311,ai_unified_email_engine,14,48,high_density,1,1,,,,,,,1,0
R001175,2026-09-01,2026-09,292,1,1,1,1,2,1,1,3,0,0,0.641834,0.641834,0.606055,0.677612,0.696861,ai_unified_email_engine,14,27,medium_density,1,1,,,,,,,1,5
R001176,2026-09-01,2026-09,152,1,1,1,1,2,1,1,3,0,0,0.802212,0.802212,0.790653,0.813771,0.553712,ai_unified_email_engine,14,39,high_density,1,1,,,,,,,1,1
R001177,2026-09-01,2026-09,203,1,1,1,1,1,1,1,2,1,0.25,0.658284,0.658284,0.658284,0.658284,0.540087,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,2
R001178,2026-09-01,2026-09,394,1,1,1,1,2,1,1,3,0,0,0.658729,0.658729,0.55384,0.763618,0.530067,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,8
R001179,2026-09-01,2026-09,364,1,1,1,1,2,1,1,3,0,0,0.812197,0.812197,0.783407,0.840987,0.267124,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,8
R001180,2026-09-01,2026-09,32,1,1,1,1,2,1,0,3,0,0,0.734714,0.734714,0.727188,0.742239,0.590905,ai_unified_email_engine,14,45,high_density,1,1,,,,,,,1,0
R001181,2026-09-01,2026-09,338,1,1,1,1,2,1,1,3,0,0,0.691386,0.691386,0.597557,0.785214,0.613282,ai_unified_email_engine,14,49,high_density,1,1,,,,,,,1,7
R001182,2026-09-01,2026-09,289,1,1,1,1,2,1,1,3,1,0.1,0.496875,0.496875,0.445254,0.548496,0.254155,ai_unified_email_engine,14,18,low_density,1,1,,,,,,,1,5
R001183,2026-09-01,2026-09,65,1,1,1,1,2,1,0,3,0,0,0.763578,0.763578,0.727282,0.799873,0.591675,ai_unified_email_engine,14,27,medium_density,1,1,,,,,,,1,0
R001184,2026-09-01,2026-09,303,1,1,1,1,2,1,1,3,3,0.25,0.827401,0.827401,0.809742,0.845059,0.555959,ai_unified_email_engine,14,72,high_density,1,1,,,,,,,1,7
R001185,2026-09-01,2026-09,323,1,1,1,1,2,1,1,3,0,0,0.782757,0.782757,0.728239,0.837275,0.260187,ai_unified_email_engine,14,54,high_density,1,1,,,,,,,1,6
R001186,2026-09-01,2026-09,325,1,1,1,1,2,1,1,3,0,0,0.479424,0.479424,0.464616,0.494232,0,ai_unified_email_engine,14,45,high_density,1,1,,,,,,0,0,6
R001187,2026-09-01,2026-09,289,1,1,1,1,2,1,1,3,1,0.0909,0.497726,0.497726,0.492081,0.50337,0.584127,ai_unified_email_engine,14,11,low_density,1,1,,,,,,,1,5
R001188,2026-09-01,2026-09,210,1,1,1,1,2,1,1,3,0,0,0.57728,0.57728,0.575182,0.579377,0.528851,ai_unified_email_engine,14,22,low_density,1,1,,,,,,,1,2
R001189,2026-09-01,2026-09,138,1,1,1,1,2,1,0,3,0,0,0.682263,0.682263,0.642162,0.722363,0.593757,ai_unified_email_engine,14,5,very_low_density,1,1,,,,,,,1,0
R001190,2026-09-01,2026-09,229,1,1,1,1,2,1,1,3,0,0,0.763082,0.763082,0.732416,0.793748,0.543519,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,,1,3
R001191,2026-09-01,2026-09,238,1,1,1,1,2,1,1,3,0,0,0.657947,0.657947,0.656566,0.659327,0.580426,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,4
R001192,2026-09-01,2026-09,189,1,1,1,1,2,1,1,3,1,0.2,0.675533,0.675533,0.575885,0.775181,0.377243,ai_unified_email_engine,14,15,low_density,1,1,,,,,,,1,2
R001193,2026-09-01,2026-09,91,1,1,1,1,2,1,0,3,0,0,0.731053,0.731053,0.615904,0.846201,0.577684,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,,1,0
R001194,2026-09-01,2026-09,348,1,1,1,1,2,1,1,3,0,0,0.48034,0.48034,0.410604,0.550076,0.577886,ai_unified_email_engine,14,33,medium_density,1,1,,,,,,,1,7
R001195,2026-09-01,2026-09,323,1,1,1,1,2,1,1,3,1,0.0769,0.831541,0.831541,0.815453,0.847629,0.601223,ai_unified_email_engine,14,27,medium_density,1,1,,,,,,,1,6
R001196,2026-09-01,2026-09,252,1,1,1,1,2,1,1,3,0,0,0.740704,0.740704,0.684705,0.796702,0.624786,ai_unified_email_engine,14,20,low_density,1,1,,,,,,,1,4
R001197,2026-09-01,2026-09,302,1,1,1,1,2,1,1,3,0,0,0.806453,0.806453,0.801391,0.811515,0.500133,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,6
R001198,2026-09-01,2026-09,379,1,1,1,1,2,1,1,3,2,0.1111,0.83434,0.83434,0.830938,0.837743,0.563595,ai_unified_email_engine,14,72,high_density,1,1,,,,,,,1,9
R001199,2026-09-01,2026-09,182,1,1,1,1,2,1,1,3,0,0,0.558353,0.558353,0.536494,0.580212,0.549912,ai_unified_email_engine,14,25,medium_density,1,1,,,,,,,1,2
R001200,2026-09-01,2026-09,267,1,1,1,1,2,1,1,3,2,0.25,0.584514,0.584514,0.575426,0.593601,0.563688,ai_unified_email_engine,14,22,low_density,1,1,,,,,,,1,4
R001201,2026-09-01,2026-09,108,1,1,1,1,2,1,0,3,0,0,0.534902,0.534902,0.519728,0.550076,0.584117,ai_unified_email_engine,14,33,medium_density,1,1,,,,,,,1,0
R001202,2026-09-01,2026-09,355,1,1,1,1,2,1,1,3,2,0.125,0.823638,0.823638,0.822006,0.825271,0.549269,ai_unified_email_engine,14,72,high_density,1,1,,,,,,,1,8
R001203,2026-09-01,2026-09,314,1,1,1,1,2,1,1,3,0,0,0.74959,0.74959,0.6592,0.83998,0.396833,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,6
R001204,2026-09-01,2026-09,352,1,1,1,1,2,1,1,3,0,0,0.83779,0.83779,0.837743,0.837836,0.578512,ai_unified_email_engine,14,72,high_density,1,1,,,,,,0,0,6
R001205,2026-09-01,2026-09,182,1,1,1,1,2,1,1,3,0,0,0.682608,0.682608,0.579263,0.785953,0.62641,ai_unified_email_engine,14,26,medium_density,1,1,,,,,,,1,1
R001206,2026-09-01,2026-09,57,1,1,1,1,2,1,0,3,0,0,0.495323,0.495323,0.487642,0.503004,0.488218,ai_unified_email_engine,14,42,high_density,1,1,,,,,,,1,0
R001207,2026-09-01,2026-09,287,1,1,1,1,2,1,1,3,1,0.0909,0.426695,0.426695,0.361309,0.492081,0.632881,ai_unified_email_engine,14,11,low_density,1,1,,,,,,,1,5
R001208,2026-09-01,2026-09,189,1,1,1,1,2,1,1,3,0,0,0.514706,0.514706,0.479378,0.550033,0.438909,ai_unified_email_engine,14,3,very_low_density,1,1,,,,,,,1,2
R001209,2026-09-01,2026-09,240,1,1,1,1,2,1,1,3,0,0,0.644006,0.644006,0.585628,0.702383,0.56333,ai_unified_email_engine,14,7,very_low_density,1,1,,,,,,,1,2
R001210,2026-09-01,2026-09,150,1,1,1,1,2,1,0,3,0,0,0.821925,0.821925,0.815261,0.828588,0.617061,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,0
R001211,2026-09-01,2026-09,354,1,1,1,1,2,1,1,3,0,0,0.777509,0.777509,0.777384,0.777634,0.511258,ai_unified_email_engine,14,45,high_density,1,1,,,,,,,1,7
R001212,2026-09-01,2026-09,323,1,1,1,1,2,1,1,3,0,0,0.815058,0.815058,0.814663,0.815453,0.585633,ai_unified_email_engine,14,27,medium_density,1,1,,,,,,,1,6
R001213,2026-09-01,2026-09,339,1,1,1,1,2,1,1,3,2,0.1429,0.795303,0.795303,0.775364,0.815241,0.591785,ai_unified_email_engine,14,45,high_density,1,1,,,,,,,1,7
R001214,2026-09-01,2026-09,245,1,1,1,1,2,1,1,3,0,0,0.761981,0.761981,0.713353,0.810609,0.570814,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,4
R001215,2026-09-01,2026-09,341,1,1,1,1,2,1,1,3,0,0,0.807162,0.807162,0.784391,0.829932,0.536861,ai_unified_email_engine,14,38,high_density,1,1,,,,,,,1,7
R001216,2026-09-01,2026-09,168,1,1,1,1,2,1,1,3,0,0,0.308197,0.308197,0.227273,0.389121,0,ai_unified_email_engine,14,3,very_low_density,1,1,,,,,,,1,1
R001217,2026-09-01,2026-09,326,1,1,1,1,2,1,1,3,0,0,0.425605,0.425605,0.392268,0.458941,0.307988,ai_unified_email_engine,14,39,high_density,1,1,,,,,,,1,6
R001218,2026-09-01,2026-09,298,1,1,1,1,2,1,1,3,2,0.1667,0.571211,0.571211,0.501784,0.640638,0,ai_unified_email_engine,14,72,high_density,1,1,,,,,,,1,6
R001219,2026-09-01,2026-09,211,1,1,1,1,2,1,1,3,1,0.1429,0.826564,0.826564,0.813294,0.839834,0.592904,ai_unified_email_engine,14,27,medium_density,1,1,,,,,,,1,3
R001220,2026-09-01,2026-09,237,1,1,1,1,2,1,1,3,0,0,0.616979,0.616979,0.615124,0.618834,0.572553,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,3
R001221,2026-09-01,2026-09,327,1,1,1,1,2,1,1,3,0,0,0.379761,0.379761,0.321938,0.437583,0.364841,ai_unified_email_engine,14,49,high_density,1,1,,,,,,,1,6
R001222,2026-09-01,2026-09,380,1,1,1,1,2,1,1,3,1,0.0588,0.682773,0.682773,0.656096,0.709449,0.599426,ai_unified_email_engine,14,39,high_density,1,1,,,,,,,1,8
R001223,2026-09-01,2026-09,226,1,1,1,1,2,1,1,3,1,0.1429,0.709234,0.709234,0.706483,0.711984,0.521367,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,3
R001224,2026-09-01,2026-09,287,1,1,1,1,2,1,1,3,3,0.5,0.51777,0.51777,0.429513,0.606026,0.584705,ai_unified_email_engine,14,3,very_low_density,1,1,,,,,,,1,5
R001225,2026-09-01,2026-09,323,1,1,1,1,2,1,1,3,0,0,0.538318,0.538318,0.537682,0.538955,0.268404,ai_unified_email_engine,14,27,medium_density,1,1,,,,,,,1,6
R001226,2026-09-01,2026-09,339,1,1,1,1,2,1,1,3,1,0.0667,0.745271,0.745271,0.641426,0.849115,0.332758,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,7
R001227,2026-09-01,2026-09,232,1,1,1,1,2,1,1,3,0,0,0.658651,0.658651,0.530232,0.787069,0.618125,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,,1,3
R001228,2026-09-01,2026-09,229,1,1,1,1,2,1,1,3,0,0,0.59498,0.59498,0.584208,0.605753,0.5537,ai_unified_email_engine,14,10,low_density,1,1,,,,,,,1,3
R001229,2026-09-01,2026-09,46,1,1,1,1,2,1,0,3,0,0,0.684999,0.684999,0.670153,0.699844,0.523208,ai_unified_email_engine,14,22,low_density,1,1,,,,,,,1,0
R001230,2026-09-01,2026-09,70,1,1,1,1,2,1,0,3,0,0,0.410489,0.410489,0.331404,0.489573,0.517474,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,0
R001231,2026-09-01,2026-09,283,1,1,1,1,2,1,1,3,0,0,0.755509,0.755509,0.73545,0.775567,0.52269,ai_unified_email_engine,14,33,medium_density,1,1,,,,,,,1,5
R001232,2026-09-01,2026-09,101,1,1,1,1,2,1,0,3,0,0,0.700486,0.700486,0.569546,0.831425,0.523569,ai_unified_email_engine,14,39,high_density,1,1,,,,,,,1,0
R001233,2026-09-01,2026-09,31,1,1,1,1,2,1,0,3,0,0,0.528852,0.528852,0.478712,0.578992,0.288815,ai_unified_email_engine,14,39,high_density,1,1,,,,,,7,0,0
R001234,2026-09-01,2026-09,222,1,1,1,1,2,1,1,3,0,0,0.811503,0.811503,0.780674,0.842332,0.574857,ai_unified_email_engine,14,26,medium_density,1,1,,,,,,,1,3
R001235,2026-09-01,2026-09,301,1,1,1,1,3,1,1,4,0,0,0.484756,0.447797,0.390442,0.616029,0.57638,ai_unified_email_engine,14,19,low_density,1,1,,,,,,,1,6
R001236,2026-09-01,2026-09,291,1,1,1,1,2,1,1,3,2,0.2,0.690619,0.690619,0.620591,0.760646,0.652141,ai_unified_email_engine,14,10,low_density,1,1,,,,,,,1,5
R001237,2026-09-01,2026-09,331,1,1,1,1,2,1,1,3,0,0,0.631053,0.631053,0.587892,0.674214,0.513928,ai_unified_email_engine,14,42,high_density,1,1,,,,,,,1,6
R001238,2026-09-01,2026-09,79,1,1,1,1,2,1,0,3,0,0,0.844584,0.844584,0.840031,0.849137,0.576449,ai_unified_email_engine,14,48,high_density,1,1,,,,,,13,0,0
R001239,2026-09-01,2026-09,217,1,1,1,1,2,1,1,3,0,0,0.733003,0.733003,0.670594,0.795411,0.570636,ai_unified_email_engine,14,72,high_density,1,1,,,,,,,1,4
R001240,2026-09-01,2026-09,224,1,1,1,1,2,1,1,3,0,0,0.757593,0.757593,0.753324,0.761862,0.543799,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,3
R001241,2026-09-01,2026-09,259,1,1,1,1,2,1,1,3,1,0.1111,0.707655,0.707655,0.587588,0.827721,0.516266,ai_unified_email_engine,14,13,low_density,1,1,,,,,,,1,4
R001242,2026-09-01,2026-09,302,1,1,1,1,2,1,1,3,1,0.0909,0.733952,0.733952,0.723428,0.744476,0.586364,ai_unified_email_engine,14,39,high_density,1,1,,,,,,,1,5
